beneficiary_id,region,household_size,num_loans,avg_loan_amount,on_time_ratio,avg_days_late,max_dpd,num_defaults,avg_kwh_30d,var_kwh_30d,seasonality_index,avg_recharge_amount,recharge_freq_30d,last_recharge_days,bill_on_time_ratio,avg_bill_delay,avg_bill_amount,education_level,occupation,asset_score,default_flag,income_band,region_encoded,education_encoded,occupation_encoded,income_band_encoded,loan_per_household,kwh_per_household,recharge_intensity,payment_reliability,financial_stability
BEN_014960,Rural,7,3,13867.0,0.666,0.9,2,0,34.4,21.8,1.06,105,2,3,0.539,2.0,50,Illiterate,Service,2,0,Low,0,1,2,1,1981.0,4.914285714285714,52.5,0.6025,2.0
BEN_014961,Rural,8,2,17504.0,0.955,2.5,4,0,26.9,17.6,0.95,210,3,5,1.0,0.0,223,Illiterate,Farmer,1,0,Medium,0,1,0,2,2188.0,3.3625,70.0,0.9775,1.0
BEN_014962,Urban,4,4,129975.15999999997,0.997,0.4,11,0,49.5,14.0,1.94,282,7,4,1.0,0.0,218,Secondary,Service,5,0,Medium,1,3,2,2,35839.0,12.375,40.285714285714285,0.9984999999999999,5.0
BEN_014963,Urban,2,1,83585.0,0.972,0.1,3,0,89.0,24.4,2.12,644,2,6,0.833,3.5,50,Secondary,Service,10,0,High,1,3,2,0,41792.5,44.5,322.0,0.9025,10.0
BEN_014964,Rural,4,2,5549.0,0.637,38.3,21,0,5.4,3.3,1.39,66,4,4,0.698,0.5,76,Primary,Farmer,3,0,Medium,0,2,0,2,1387.25,1.35,16.5,0.6675,3.0
BEN_014965,Rural,2,2,7944.0,0.976,1.2,3,0,5.0,2.0,1.08,20,1,3,0.937,0.9,50,Primary,Laborer,0,0,Very Low,0,2,1,3,3972.0,2.5,20.0,0.9565,0.0
BEN_014966,Urban,3,1,101965.0,0.611,0.1,7,0,148.1,31.8,1.76,788,6,6,0.552,2.3,357,Graduate,Service,10,0,High,1,0,2,0,33988.333333333336,49.36666666666667,131.33333333333334,0.5815,10.0
BEN_014967,Rural,4,4,12230.0,0.397,20.3,64,0,31.8,18.1,1.96,54,5,1,0.382,2.3,50,Secondary,Farmer,1,1,Medium,0,3,0,2,3057.5,7.95,10.8,0.3895,1.0
BEN_014968,Rural,5,2,4980.0,0.784,9.9,6,1,7.3,2.2,0.91,72,4,3,0.686,2.1,50,Illiterate,Farmer,0,1,Very Low,0,1,0,3,996.0,1.46,18.0,0.7350000000000001,0.0
BEN_014969,Rural,7,3,10665.0,0.703,2.8,2,0,50.2,17.7,0.99,189,1,2,0.68,3.7,319,Primary,Laborer,2,0,Medium,0,2,1,2,1523.5714285714287,7.171428571428572,189.0,0.6915,2.0
BEN_014970,Rural,7,3,9709.0,0.5,54.8,51,1,31.9,23.1,1.13,203,8,3,0.296,0.2,192,Graduate,Farmer,1,1,Low,0,0,0,1,1387.0,4.557142857142857,25.375,0.398,0.5
BEN_014971,Urban,5,4,8715.0,0.286,14.7,10,1,45.8,13.5,1.63,160,7,6,0.102,8.4,50,Graduate,Shopkeeper,1,1,Medium,1,0,3,2,1743.0,9.16,22.857142857142858,0.19399999999999998,0.5
BEN_014972,Rural,7,2,10017.0,0.757,0.2,33,0,5.0,2.0,1.05,35,3,7,0.626,1.3,50,Primary,Laborer,0,0,Very Low,0,2,1,3,1431.0,0.7142857142857143,11.666666666666666,0.6915,0.0
BEN_014973,Rural,5,2,5973.0,0.814,13.4,32,0,10.4,5.3,1.16,20,5,13,0.801,3.1,59,Illiterate,Farmer,0,0,Very Low,0,1,0,3,1194.6,2.08,4.0,0.8075,0.0
BEN_014974,Rural,5,4,17538.0,0.915,1.3,0,0,5.0,3.4,1.19,20,2,7,0.811,1.4,291,Primary,Laborer,1,0,Low,0,2,1,1,3507.6,1.0,10.0,0.863,1.0
BEN_014975,Rural,2,2,11472.0,0.855,0.5,17,0,47.7,31.3,1.15,382,3,1,0.679,1.2,269,Secondary,Shopkeeper,9,0,High,0,3,3,0,5736.0,23.85,127.33333333333333,0.767,9.0
BEN_014976,Rural,4,2,18481.0,0.6,24.1,26,0,52.5,16.1,1.34,209,3,4,0.611,8.5,216,Primary,Laborer,3,0,High,0,2,1,0,4620.25,13.125,69.66666666666667,0.6054999999999999,3.0
BEN_014977,Rural,7,1,4336.0,0.823,4.4,5,0,43.8,27.8,0.89,163,6,6,0.841,0.2,515,Illiterate,Farmer,1,0,Medium,0,1,0,2,619.4285714285714,6.257142857142857,27.166666666666668,0.832,1.0
BEN_014978,Rural,5,2,10311.0,0.867,1.0,11,1,9.2,6.4,1.51,97,2,4,0.731,4.3,235,Secondary,Farmer,2,1,Medium,0,3,0,2,2062.2,1.8399999999999999,48.5,0.7989999999999999,1.0
BEN_014979,Rural,5,2,28454.0,0.769,12.0,11,1,32.3,22.7,1.6,125,1,5,0.757,0.9,50,Graduate,Farmer,4,1,Medium,0,0,0,2,5690.8,6.459999999999999,125.0,0.763,2.0
BEN_014980,Urban,1,2,38381.0,0.536,30.3,11,0,32.7,11.5,1.54,117,2,3,0.343,5.7,50,Secondary,Service,2,0,High,1,3,2,0,38381.0,32.7,58.5,0.4395,2.0
BEN_014981,Rural,3,1,18626.0,0.609,69.8,49,0,5.9,2.0,1.29,122,6,11,0.452,0.2,218,Secondary,Laborer,0,0,Very Low,0,3,1,3,6208.666666666667,1.9666666666666668,20.333333333333332,0.5305,0.0
BEN_014982,Rural,4,3,10798.0,0.662,0.1,21,0,11.3,6.3,1.35,78,3,2,0.616,5.2,50,Secondary,Shopkeeper,0,0,Very Low,0,3,3,3,2699.5,2.825,26.0,0.639,0.0
BEN_014983,Urban,3,3,55983.0,0.586,3.2,21,1,158.5,20.3,3.07,925,6,10,0.318,0.4,1060,Secondary,Service,10,1,High,1,3,2,0,18661.0,52.833333333333336,154.16666666666666,0.45199999999999996,5.0
BEN_014984,Rural,5,1,7351.0,0.642,5.7,5,0,34.0,26.5,1.49,211,3,2,0.702,0.4,85,Secondary,Laborer,2,0,Medium,0,3,1,2,1470.2,6.8,70.33333333333333,0.6719999999999999,2.0
BEN_014985,Urban,3,3,18170.0,0.501,1.4,5,1,51.6,9.0,1.6,556,5,5,0.483,6.3,50,Secondary,Laborer,6,1,Medium,1,3,1,2,6056.666666666667,17.2,111.2,0.492,3.0
BEN_014986,Rural,7,3,13851.0,0.77,0.6,23,0,34.7,15.1,1.48,59,1,8,0.769,0.2,50,Graduate,Laborer,1,0,Very Low,0,0,1,3,1978.7142857142858,4.957142857142857,59.0,0.7695000000000001,1.0
BEN_014987,Urban,4,5,25944.0,0.931,8.7,16,0,68.5,12.4,1.32,404,1,9,0.826,3.0,79,Secondary,Shopkeeper,4,0,High,1,3,3,0,6486.0,17.125,404.0,0.8785000000000001,4.0
BEN_014988,Urban,1,1,129975.15999999997,0.832,13.8,27,0,67.9,20.8,2.2,947,5,19,0.773,0.6,324,Graduate,Laborer,10,0,High,1,0,1,0,197836.0,67.9,189.4,0.8025,10.0
BEN_014989,Rural,3,2,19613.0,0.829,2.9,22,0,20.2,15.5,1.97,278,2,11,0.658,8.9,164,Graduate,Farmer,4,0,High,0,0,0,0,6537.666666666667,6.733333333333333,139.0,0.7435,4.0
BEN_014990,Urban,3,2,45147.0,0.809,6.6,21,0,167.0,32.1,1.79,867,3,22,0.584,0.4,344,Secondary,Shopkeeper,10,0,High,1,3,3,0,15049.0,55.666666666666664,289.0,0.6965,10.0
BEN_014991,Urban,3,3,20429.0,0.889,0.1,13,0,153.5,31.6,1.3,387,6,11,0.883,0.5,670,Primary,Service,10,0,High,1,2,2,0,6809.666666666667,51.166666666666664,64.5,0.886,10.0
BEN_014992,Rural,3,1,11224.0,0.476,43.9,9,0,10.8,8.0,1.31,20,1,2,0.521,4.6,50,Primary,Shopkeeper,0,0,Very Low,0,2,3,3,3741.3333333333335,3.6,20.0,0.4985,0.0
BEN_014993,Rural,5,1,37988.0,0.687,7.1,4,0,8.1,1.7,1.26,165,2,7,0.612,1.8,270,Primary,Farmer,2,0,Very Low,0,2,0,3,7597.6,1.6199999999999999,82.5,0.6495,2.0
BEN_014994,Rural,4,2,12181.0,0.508,17.7,0,0,36.8,14.6,1.48,263,1,6,0.448,0.9,313,Secondary,Shopkeeper,2,0,High,0,3,3,0,3045.25,9.2,263.0,0.478,2.0
BEN_014995,Urban,1,1,85930.0,0.968,5.3,14,0,5.0,0.7,2.01,246,5,10,0.882,0.3,861,Secondary,Service,3,0,Low,1,3,2,1,85930.0,5.0,49.2,0.925,3.0
BEN_014996,Rural,3,2,14225.0,0.659,26.5,5,0,11.2,7.1,1.4,38,4,7,0.532,4.1,99,Graduate,Laborer,0,0,Low,0,0,1,1,4741.666666666667,3.733333333333333,9.5,0.5955,0.0
BEN_014997,Rural,3,4,17530.0,0.891,1.0,1,0,27.2,11.6,1.22,68,1,8,0.776,0.8,75,Primary,Laborer,0,0,Low,0,2,1,1,5843.333333333333,9.066666666666666,68.0,0.8335,0.0
BEN_014998,Rural,5,3,22763.0,0.716,18.5,38,0,19.1,8.2,1.22,187,1,16,0.788,6.9,100,Illiterate,Laborer,3,0,Medium,0,1,1,2,4552.6,3.8200000000000003,187.0,0.752,3.0
BEN_014999,Rural,5,1,6887.0,0.244,13.0,2,0,43.8,24.8,1.41,174,4,0,0.212,21.3,453,Primary,Farmer,2,0,Medium,0,2,0,2,1377.4,8.76,43.5,0.22799999999999998,2.0
BEN_015000,Rural,7,3,4460.0,0.892,1.4,2,0,34.6,23.6,1.17,123,2,3,0.745,8.3,393,Graduate,Service,2,0,Medium,0,0,2,2,637.1428571428571,4.942857142857143,61.5,0.8185,2.0
BEN_015001,Rural,5,1,20090.0,0.176,17.7,14,0,25.6,6.6,1.26,26,3,6,0.072,9.9,50,Primary,Laborer,2,1,Low,0,2,1,1,4018.0,5.12,8.666666666666666,0.124,2.0
BEN_015002,Urban,3,3,18654.0,0.921,0.1,7,0,5.0,1.0,2.5,20,5,5,0.686,1.3,50,Graduate,Service,0,0,Low,1,0,2,1,6218.0,1.6666666666666667,4.0,0.8035000000000001,0.0
BEN_015003,Rural,5,2,8683.0,0.625,5.5,2,0,41.3,31.6,0.97,144,5,7,0.526,5.6,198,Graduate,Farmer,3,0,Medium,0,0,0,2,1736.6,8.26,28.8,0.5755,3.0
BEN_015004,Rural,3,3,5846.0,0.763,1.6,14,0,22.9,4.6,1.29,190,3,6,0.544,6.7,50,Primary,Farmer,2,0,Medium,0,2,0,2,1948.6666666666667,7.633333333333333,63.333333333333336,0.6535,2.0
BEN_015005,Rural,6,3,11690.0,0.933,2.7,17,0,63.6,34.7,1.04,153,2,3,0.837,1.2,50,Illiterate,Shopkeeper,3,0,Medium,0,1,3,2,1948.3333333333333,10.6,76.5,0.885,3.0
BEN_015006,Rural,5,1,6731.0,0.814,2.3,76,0,143.1,98.6,1.19,607,3,1,0.738,1.0,183,Primary,Laborer,10,0,High,0,2,1,0,1346.2,28.619999999999997,202.33333333333334,0.776,10.0
BEN_015007,Rural,4,3,3734.0,0.545,0.3,20,0,28.4,18.9,0.8,20,1,30,0.291,0.6,129,Graduate,Farmer,1,0,Medium,0,0,0,2,933.5,7.1,20.0,0.41800000000000004,1.0
BEN_015008,Rural,5,1,6429.0,0.85,0.3,7,0,16.4,10.0,1.96,20,2,5,0.622,1.4,137,Secondary,Farmer,0,0,Very Low,0,3,0,3,1285.8,3.28,10.0,0.736,0.0
BEN_015009,Rural,4,4,6540.0,0.468,1.2,19,0,24.1,16.9,1.47,217,3,2,0.379,0.3,146,Primary,Laborer,3,0,Medium,0,2,1,2,1635.0,6.025,72.33333333333333,0.4235,3.0
BEN_015010,Rural,5,5,3629.0,0.57,8.5,0,2,28.3,15.0,1.7,198,1,10,0.431,0.3,168,Secondary,Farmer,1,1,Low,0,3,0,1,725.8,5.66,198.0,0.5005,0.3333333333333333
BEN_015011,Rural,5,2,8630.0,0.617,2.6,20,0,20.5,9.9,1.16,72,4,14,0.525,8.4,50,Secondary,Shopkeeper,1,0,Medium,0,3,3,2,1726.0,4.1,18.0,0.571,1.0
BEN_015012,Rural,5,2,5105.0,0.821,1.0,15,0,18.5,11.8,1.31,20,1,1,0.697,6.7,50,Illiterate,Laborer,2,0,Medium,0,1,1,2,1021.0,3.7,20.0,0.7589999999999999,2.0
BEN_015013,Urban,5,1,68068.0,0.858,17.5,17,0,80.1,24.4,1.54,224,6,2,0.892,0.2,135,Graduate,Shopkeeper,1,0,Medium,1,0,3,2,13613.6,16.02,37.333333333333336,0.875,1.0
BEN_015014,Rural,7,1,13015.0,0.692,14.6,6,0,7.5,4.3,1.05,41,3,6,0.564,2.4,58,Secondary,Farmer,0,0,Very Low,0,3,0,3,1859.2857142857142,1.0714285714285714,13.666666666666666,0.6279999999999999,0.0
BEN_015015,Urban,3,4,18942.0,0.969,0.6,4,0,28.2,9.4,1.54,259,2,2,0.954,0.0,50,Graduate,Laborer,0,0,Medium,1,0,1,2,6314.0,9.4,129.5,0.9615,0.0
BEN_015016,Urban,4,1,21009.0,0.719,8.0,4,1,107.7,33.4,1.49,307,7,3,0.685,2.5,181,Primary,Shopkeeper,7,1,High,1,2,3,0,5252.25,26.925,43.857142857142854,0.702,3.5
BEN_015017,Rural,7,1,17498.0,0.916,5.0,0,0,5.0,1.4,1.15,20,2,4,0.776,0.0,50,Illiterate,Laborer,1,0,Low,0,1,1,1,2499.714285714286,0.7142857142857143,10.0,0.8460000000000001,1.0
BEN_015018,Urban,3,2,66720.0,0.746,0.1,1,0,56.9,16.0,1.88,130,5,3,0.828,0.5,184,Primary,Service,5,0,Medium,1,2,2,2,22240.0,18.966666666666665,26.0,0.7869999999999999,5.0
BEN_015019,Rural,6,3,13372.0,0.586,18.6,32,0,5.0,2.8,1.0,20,1,4,0.677,9.3,344,Secondary,Shopkeeper,1,0,Very Low,0,3,3,3,2228.6666666666665,0.8333333333333334,20.0,0.6315,1.0
BEN_015020,Rural,7,1,26071.0,0.831,2.2,10,0,14.4,4.8,1.14,20,5,10,0.888,0.5,102,Secondary,Farmer,1,0,Low,0,3,0,1,3724.4285714285716,2.0571428571428574,4.0,0.8594999999999999,1.0
BEN_015021,Rural,2,2,12753.0,0.744,0.7,17,1,5.0,3.3,1.27,115,5,10,0.748,1.7,50,Primary,Farmer,1,1,Medium,0,2,0,2,6376.5,2.5,23.0,0.746,0.5
BEN_015022,Urban,2,3,42546.0,0.971,0.5,4,0,43.0,12.8,2.66,419,7,7,0.911,0.5,77,Graduate,Service,1,0,Medium,1,0,2,2,21273.0,21.5,59.857142857142854,0.9410000000000001,1.0
BEN_015023,Rural,4,2,7323.0,0.618,2.8,34,0,24.8,6.8,0.91,125,5,5,0.595,1.0,138,Primary,Laborer,1,0,Low,0,2,1,1,1830.75,6.2,25.0,0.6065,1.0
BEN_015024,Urban,3,5,19203.0,0.954,0.9,1,0,31.6,6.3,1.84,281,5,11,0.979,0.4,50,Primary,Laborer,2,0,Medium,1,2,1,2,6401.0,10.533333333333333,56.2,0.9664999999999999,2.0
BEN_015025,Rural,2,2,4501.0,0.73,2.6,12,0,5.0,2.9,0.81,85,3,5,0.565,0.5,90,Illiterate,Farmer,2,0,Very Low,0,1,0,3,2250.5,2.5,28.333333333333332,0.6475,2.0
BEN_015026,Urban,3,3,43699.0,0.778,1.9,3,1,49.3,16.3,1.82,270,6,2,0.905,0.1,400,Primary,Service,4,1,Low,1,2,2,1,14566.333333333334,16.433333333333334,45.0,0.8415,2.0
BEN_015027,Rural,4,2,26252.0,0.621,6.1,17,0,24.0,18.2,1.51,138,4,7,0.498,2.1,272,Secondary,Farmer,2,0,Medium,0,3,0,2,6563.0,6.0,34.5,0.5595,2.0
BEN_015028,Rural,4,1,13339.0,0.749,2.8,2,0,5.0,2.6,0.87,27,2,11,0.734,0.7,50,Illiterate,Farmer,0,0,Very Low,0,1,0,3,3334.75,1.25,13.5,0.7415,0.0
BEN_015029,Rural,7,3,3205.0,0.315,14.0,15,1,14.0,10.5,1.43,59,1,15,0.326,2.0,50,Illiterate,Farmer,0,1,Very Low,0,1,0,3,457.85714285714283,2.0,59.0,0.3205,0.0
BEN_015030,Rural,5,2,8143.0,0.826,0.0,7,0,5.0,2.4,1.2,106,1,9,0.595,0.4,119,Primary,Farmer,1,0,Medium,0,2,0,2,1628.6,1.0,106.0,0.7104999999999999,1.0
BEN_015031,Rural,5,3,16880.0,0.929,6.7,4,0,30.3,18.0,1.64,161,5,3,0.684,0.5,50,Secondary,Farmer,1,0,Medium,0,3,0,2,3376.0,6.0600000000000005,32.2,0.8065,1.0
BEN_015032,Urban,3,1,41366.0,0.837,19.7,28,0,44.7,15.2,1.49,356,1,3,0.727,1.0,968,Graduate,Service,1,0,Medium,1,0,2,2,13788.666666666666,14.9,356.0,0.782,1.0
BEN_015033,Rural,4,2,14905.0,0.312,1.0,6,1,22.1,16.2,1.31,89,2,6,0.341,10.3,50,Illiterate,Shopkeeper,1,1,Medium,0,1,3,2,3726.25,5.525,44.5,0.3265,0.5
BEN_015034,Urban,4,2,129975.15999999997,0.843,0.2,18,0,500.0,103.4,2.16,1000,8,30,0.753,0.3,2297,Secondary,Shopkeeper,10,0,High,1,3,3,0,56159.25,125.0,125.0,0.798,10.0
BEN_015035,Rural,5,1,2998.0,0.612,4.7,13,0,15.5,11.1,1.82,20,3,12,0.597,1.0,168,Secondary,Shopkeeper,1,0,Low,0,3,3,1,599.6,3.1,6.666666666666667,0.6045,1.0
BEN_015036,Urban,5,2,30495.0,0.698,0.5,4,0,181.2,55.9,1.34,598,3,9,0.664,0.3,945,Secondary,Laborer,10,0,High,1,3,1,0,6099.0,36.239999999999995,199.33333333333334,0.681,10.0
BEN_015037,Rural,6,1,2686.0,0.861,6.9,23,0,37.8,7.8,1.11,224,2,2,0.814,0.4,50,Illiterate,Farmer,4,0,Medium,0,1,0,2,447.6666666666667,6.3,112.0,0.8374999999999999,4.0
BEN_015038,Rural,4,2,20509.0,0.648,15.4,25,1,5.0,3.5,1.78,60,1,10,0.492,0.9,50,Primary,Farmer,2,1,Very Low,0,2,0,3,5127.25,1.25,60.0,0.5700000000000001,1.0
BEN_015039,Urban,2,3,29256.0,0.572,17.2,8,0,34.9,9.4,1.42,380,2,13,0.677,0.7,353,Illiterate,Shopkeeper,3,0,High,1,1,3,0,14628.0,17.45,190.0,0.6245,3.0
BEN_015040,Rural,7,2,12209.0,0.744,0.1,2,0,37.5,9.0,0.86,29,9,6,0.658,3.3,331,Primary,Farmer,2,0,Low,0,2,0,1,1744.142857142857,5.357142857142857,3.2222222222222223,0.7010000000000001,2.0
BEN_015041,Rural,4,1,21144.0,0.912,3.3,0,0,11.5,3.7,1.66,47,1,1,0.8,0.3,173,Illiterate,Laborer,3,0,Medium,0,1,1,2,5286.0,2.875,47.0,0.8560000000000001,3.0
BEN_015042,Rural,7,3,10152.0,0.368,7.9,10,2,33.9,8.0,1.1,121,2,0,0.297,0.2,365,Illiterate,Farmer,2,1,Medium,0,1,0,2,1450.2857142857142,4.8428571428571425,60.5,0.3325,0.6666666666666666
BEN_015043,Rural,2,1,5990.0,0.305,44.7,16,1,13.2,10.3,1.72,106,1,4,0.029,0.5,251,Primary,Laborer,0,1,Very Low,0,2,1,3,2995.0,6.6,106.0,0.167,0.0
BEN_015044,Rural,5,1,6565.0,0.487,50.8,7,0,92.8,50.5,2.04,419,3,6,0.555,0.2,178,Illiterate,Laborer,7,1,High,0,1,1,0,1313.0,18.56,139.66666666666666,0.521,7.0
BEN_015045,Urban,4,3,74761.0,0.848,3.7,3,0,21.6,7.8,0.8,154,4,2,0.94,1.1,50,Graduate,Shopkeeper,2,0,Low,1,0,3,1,18690.25,5.4,38.5,0.8939999999999999,2.0
BEN_015046,Rural,8,1,5837.0,0.583,4.1,0,1,28.5,9.6,1.59,92,1,5,0.521,1.7,50,Secondary,Service,2,1,Low,0,3,2,1,729.625,3.5625,92.0,0.552,1.0
BEN_015047,Rural,5,2,8981.0,0.51,10.8,12,0,14.3,7.5,1.07,27,1,8,0.445,1.4,50,Secondary,Farmer,0,0,Low,0,3,0,1,1796.2,2.8600000000000003,27.0,0.47750000000000004,0.0
BEN_015048,Rural,5,2,10276.0,0.482,6.4,12,1,35.3,20.5,1.71,156,4,11,0.533,5.0,58,Illiterate,Farmer,2,1,Medium,0,1,0,2,2055.2,7.06,39.0,0.5075000000000001,1.0
BEN_015049,Rural,5,2,7799.0,0.969,0.8,3,0,47.4,21.7,0.86,215,2,6,0.869,0.4,362,Primary,Service,5,0,High,0,2,2,0,1559.8,9.48,107.5,0.919,5.0
BEN_015050,Rural,4,2,2913.0,0.954,1.5,1,0,12.6,4.4,1.42,128,1,14,1.0,0.0,50,Graduate,Farmer,2,0,Low,0,0,0,1,728.25,3.15,128.0,0.977,2.0
BEN_015051,Urban,1,3,54964.0,0.694,1.7,12,0,35.1,11.0,1.73,115,3,1,0.677,5.0,50,Secondary,Shopkeeper,0,0,Low,1,3,3,1,54964.0,35.1,38.333333333333336,0.6855,0.0
BEN_015052,Urban,1,2,124040.0,0.965,0.0,2,0,31.5,4.5,1.94,275,5,5,0.773,1.4,613,Primary,Service,4,0,High,1,2,2,0,124040.0,31.5,55.0,0.869,4.0
BEN_015053,Rural,3,2,5655.0,0.498,7.4,10,0,15.8,10.8,1.36,193,2,4,0.418,0.7,295,Primary,Laborer,3,0,High,0,2,1,0,1885.0,5.266666666666667,96.5,0.45799999999999996,3.0
BEN_015054,Urban,2,1,75294.0,0.737,0.9,4,0,122.1,27.1,1.94,744,4,13,0.77,1.2,693,Secondary,Service,10,0,High,1,3,2,0,37647.0,61.05,186.0,0.7535000000000001,10.0
BEN_015055,Rural,4,1,7320.0,0.972,0.7,0,0,7.8,5.2,1.1,125,2,1,0.874,1.4,50,Primary,Laborer,0,0,Very Low,0,2,1,3,1830.0,1.95,62.5,0.923,0.0
BEN_015056,Urban,3,4,89844.0,0.983,0.1,29,1,83.3,31.2,1.24,370,4,7,0.888,0.8,804,Graduate,Service,5,1,High,1,0,2,0,29948.0,27.766666666666666,92.5,0.9355,2.5
BEN_015057,Rural,3,3,7057.0,0.915,0.5,8,0,29.8,6.4,1.33,265,4,2,0.651,4.6,50,Graduate,Farmer,4,0,High,0,0,0,0,2352.3333333333335,9.933333333333334,66.25,0.783,4.0
BEN_015058,Rural,7,3,3385.0,0.912,3.3,11,0,19.7,15.0,2.04,20,2,19,0.683,0.5,50,Illiterate,Farmer,1,0,Low,0,1,0,1,483.57142857142856,2.814285714285714,10.0,0.7975000000000001,1.0
BEN_015059,Rural,7,1,11054.0,0.813,0.5,14,0,27.4,13.7,1.22,20,1,0,0.838,2.3,50,Graduate,Farmer,1,0,Low,0,0,0,1,1579.142857142857,3.914285714285714,20.0,0.8254999999999999,1.0
BEN_015060,Rural,4,1,15388.0,0.39,4.1,32,1,10.3,2.7,1.25,22,1,10,0.386,3.0,50,Primary,Shopkeeper,1,1,Low,0,2,3,1,3847.0,2.575,22.0,0.388,0.5
BEN_015061,Rural,6,4,54008.0,0.828,2.4,14,0,15.7,5.4,1.44,91,3,1,0.779,0.9,326,Illiterate,Laborer,2,0,Low,0,1,1,1,9001.333333333334,2.6166666666666667,30.333333333333332,0.8035,2.0
BEN_015062,Rural,4,2,22680.0,0.895,7.0,9,0,5.0,2.9,1.32,60,3,18,0.774,1.1,50,Primary,Shopkeeper,1,0,Very Low,0,2,3,3,5670.0,1.25,20.0,0.8345,1.0
BEN_015063,Rural,3,4,20459.0,0.744,1.2,1,0,17.0,7.8,1.4,36,1,4,0.582,3.0,113,Primary,Service,0,0,Low,0,2,2,1,6819.666666666667,5.666666666666667,36.0,0.663,0.0
BEN_015064,Rural,6,1,3444.0,0.688,1.4,4,0,47.6,17.8,1.34,20,4,19,0.652,0.6,112,Illiterate,Shopkeeper,2,0,Low,0,1,3,1,574.0,7.933333333333334,5.0,0.6699999999999999,2.0
BEN_015065,Rural,4,2,11831.0,0.756,9.6,12,0,15.5,5.3,0.86,75,5,23,0.753,2.7,101,Primary,Shopkeeper,0,0,Very Low,0,2,3,3,2957.75,3.875,15.0,0.7545,0.0
BEN_015066,Rural,3,1,13109.0,0.608,24.3,17,0,12.5,6.0,1.09,48,6,6,0.492,7.4,57,Primary,Laborer,0,0,Very Low,0,2,1,3,4369.666666666667,4.166666666666667,8.0,0.55,0.0
BEN_015067,Rural,6,3,7283.0,0.994,0.3,6,0,5.0,2.6,1.19,22,3,12,1.0,0.0,50,Graduate,Service,1,0,Very Low,0,0,2,3,1213.8333333333333,0.8333333333333334,7.333333333333333,0.997,1.0
BEN_015068,Rural,8,2,4065.0,0.99,0.3,11,0,14.9,11.2,1.43,52,4,4,0.835,2.8,186,Illiterate,Farmer,2,0,Very Low,0,1,0,3,508.125,1.8625,13.0,0.9125,2.0
BEN_015069,Rural,5,2,12846.0,0.584,21.1,5,1,20.0,11.6,1.94,158,2,5,0.495,17.6,272,Secondary,Service,1,1,Low,0,3,2,1,2569.2,4.0,79.0,0.5395,0.5
BEN_015070,Urban,1,4,44881.0,0.673,4.3,4,1,22.9,7.6,2.23,404,5,3,0.678,0.5,619,Secondary,Service,4,1,High,1,3,2,0,44881.0,22.9,80.8,0.6755,2.0
BEN_015071,Urban,4,2,54571.0,0.71,0.3,34,0,215.3,76.3,2.48,720,6,11,0.703,1.6,1483,Secondary,Service,10,0,High,1,3,2,0,13642.75,53.825,120.0,0.7064999999999999,10.0
BEN_015072,Rural,4,2,13657.0,0.728,13.1,9,0,40.6,9.0,1.58,222,1,8,0.655,2.2,50,Illiterate,Shopkeeper,1,0,Medium,0,1,3,2,3414.25,10.15,222.0,0.6915,1.0
BEN_015073,Rural,4,1,12016.0,0.297,61.4,9,0,14.2,5.5,1.11,62,5,1,0.425,3.2,78,Primary,Shopkeeper,2,1,Low,0,2,3,1,3004.0,3.55,12.4,0.361,2.0
BEN_015074,Rural,5,1,11701.0,0.563,4.2,4,1,5.0,2.2,1.1,20,2,13,0.537,7.9,578,Primary,Farmer,2,1,Low,0,2,0,1,2340.2,1.0,10.0,0.55,1.0
BEN_015075,Urban,1,1,92872.0,0.641,13.2,12,0,14.0,5.0,1.82,20,4,5,0.612,1.1,50,Secondary,Laborer,2,0,Low,1,3,1,1,92872.0,14.0,5.0,0.6265000000000001,2.0
BEN_015076,Rural,6,1,6351.0,0.888,1.4,23,0,64.6,27.5,1.98,235,1,12,0.81,9.1,50,Primary,Shopkeeper,4,0,High,0,2,3,0,1058.5,10.766666666666666,235.0,0.849,4.0
BEN_015077,Rural,7,2,7265.0,0.249,2.2,4,0,37.8,20.3,0.98,112,1,0,0.295,1.0,50,Graduate,Service,1,1,Medium,0,0,2,2,1037.857142857143,5.3999999999999995,112.0,0.272,1.0
BEN_015078,Rural,7,1,1987.0,0.933,0.7,0,0,48.6,36.3,1.54,38,3,20,0.846,0.2,50,Primary,Farmer,3,0,Medium,0,2,0,2,283.85714285714283,6.942857142857143,12.666666666666666,0.8895,3.0
BEN_015079,Rural,7,1,5046.0,0.664,0.1,3,0,5.0,1.4,1.38,20,3,17,0.589,5.0,50,Secondary,Farmer,2,0,Low,0,3,0,1,720.8571428571429,0.7142857142857143,6.666666666666667,0.6265000000000001,2.0
BEN_015080,Rural,5,3,15880.0,0.72,1.3,23,1,7.2,2.5,1.75,104,3,3,0.614,10.8,56,Illiterate,Shopkeeper,0,1,Very Low,0,1,3,3,3176.0,1.44,34.666666666666664,0.667,0.0
BEN_015081,Rural,4,2,9485.0,0.645,7.7,9,1,11.3,8.5,1.16,153,2,8,0.594,10.7,50,Primary,Laborer,2,1,Medium,0,2,1,2,2371.25,2.825,76.5,0.6194999999999999,1.0
